product_name,description,category,subcategory
Lapguard SONY VAIO VGN-NW270DB_90 90 Adapter,"Lapguard SONY VAIO VGN-NW270DB_90 90 Adapter (Power Cord Included)
                         Price: Rs. 949
				
			This Lapguard replacement adapter is designed to provide reliable power and charge to your laptop. Made from highest quality parts each Lapguard replacement adapter conforms to specifications similar to original in its quality. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please note that all images are indicative, actual product label may vary. Before place order the adapter .Please make sure that you are selecting the correct adapter as per you old charger specification. Please compare your old Adapter Power Rating i.e. Volts (V), Amps (A), Watt (W) and Pin / Tip / Connector Size.
This Lapguard replacement adapter is designed to provide reliable power and charge to your laptop. Made from highest quality parts each Lapguard replacement adapter conforms to specifications similar to original in its quality. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please note that all images are indicative, actual product label may vary. Before place order the adapter .Please make sure that you are selecting the correct adapter as per you old charger specification. Please compare your old Adapter Power Rating i.e. Volts (V), Amps (A), Watt (W) and Pin / Tip / Connector Size.","[""Computers ",Adapter
Rega IT Sony VGN-Z799DHB VGN-Z799DIB 90 90 Adapter,Buy Rega IT Sony VGN-Z799DHB VGN-Z799DIB 90 90 Adapter only for Rs. 699 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,"[""Computers ",Adapter
Lapguard HP COMPAQ PAVILION dv7-1200eo 18.5V 3.5A Thick Pin 65 Adapter,"Lapguard HP COMPAQ PAVILION dv7-1200eo 18.5V 3.5A Thick Pin 65 Adapter (Power Cord Included)
                         Price: Rs. 899
				
			This Lapguard replacement adapter is designed to provide reliable power and charge to your laptop. Made from highest quality parts each Lapguard replacement adapter conforms to specifications similar to original in its quality. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please note that all images are indicative, actual product label may vary. Before place order the adapter .Please make sure that you are selecting the correct adapter as per you old charger specification. Please compare your old Adapter Power Rating i.e. Volts (V), Amps (A), Watt (W) and Pin / Tip / Connector Size.
This Lapguard replacement adapter is designed to provide reliable power and charge to your laptop. Made from highest quality parts each Lapguard replacement adapter conforms to specifications similar to original in its quality. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please note that all images are indicative, actual product label may vary. Before place order the adapter .Please make sure that you are selecting the correct adapter as per you old charger specification. Please compare your old Adapter Power Rating i.e. Volts (V), Amps (A), Watt (W) and Pin / Tip / Connector Size.","[""Computers ",Adapter
Lapguard Hp Pavilion zt3140US_90 90 Adapter,Buy Lapguard Hp Pavilion zt3140US_90 90 Adapter only for Rs. 949 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,"[""Computers ",Adapter
Lapguard Sony VAIO VGN-G2AAPSY_90 90 Adapter,"Lapguard Sony VAIO VGN-G2AAPSY_90 90 Adapter (Power Cord Included)
                         Price: Rs. 949
				
			This Lapguard replacement adapter is designed to provide reliable power and charge to your laptop. Made from highest quality parts each Lapguard replacement adapter conforms to specifications similar to original in its quality. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please note that all images are indicative, actual product label may vary. Before place order the adapter .Please make sure that you are selecting the correct adapter as per you old charger specification. Please compare your old Adapter Power Rating i.e. Volts (V), Amps (A), Watt (W) and Pin / Tip / Connector Size.
This Lapguard replacement adapter is designed to provide reliable power and charge to your laptop. Made from highest quality parts each Lapguard replacement adapter conforms to specifications similar to original in its quality. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please note that all images are indicative, actual product label may vary. Before place order the adapter .Please make sure that you are selecting the correct adapter as per you old charger specification. Please compare your old Adapter Power Rating i.e. Volts (V), Amps (A), Watt (W) and Pin / Tip / Connector Size.","[""Computers ",Adapter
Rega IT Hp Pavilion DV1629TN DV1629US 90 Adapter,"Rega IT Hp Pavilion DV1629TN DV1629US 90 Adapter (Power Cord Included)
                         Price: Rs. 699
				
			Rega IT Replacement Laptop AC Power Adapter/Charger for Hp Pavilion DV1629TN DV1629US Laptop enables you to operate your notebook or charge the battery from electrical power outlets. If you are running your computer on AC power with a battery installed, the adapter charges the battery (if needed) and maintains its charge. When the system is off, the AC adapter will charge the battery and then maintain its charge. Made from highest quality parts each Rega IT replacement adapter confirms to specifications similar and guaranteed to meet or exceed your laptop's minimum requirements. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please make sure that you are selecting the correct adapter as per you old charger specification. Please compare your old Adapter Power Rating i.e. Volts (V), Amps (A), Watt (W) and Pin / Tip / Connector Size.
Rega IT Replacement Laptop AC Power Adapter/Charger for Hp Pavilion DV1629TN DV1629US Laptop enables you to operate your notebook or charge the battery from electrical power outlets. If you are running your computer on AC power with a battery installed, the adapter charges the battery (if needed) and maintains its charge. When the system is off, the AC adapter will charge the battery and then maintain its charge. Made from highest quality parts each Rega IT replacement adapter confirms to specifications similar and guaranteed to meet or exceed your laptop's minimum requirements. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please make sure that you are selecting the correct adapter as per you old charger specification. Please compare your old Adapter Power Rating i.e. Volts (V), Amps (A), Watt (W) and Pin / Tip / Connector Size.","[""Computers ",Adapter
Rega IT Hp Pavilion DV9751XX DV9752EO 65 Adapter,"Rega IT Hp Pavilion DV9751XX DV9752EO 65 Adapter (Power Cord Included)
                         Price: Rs. 699
				
			Rega IT Replacement Laptop AC Power Adapter/Charger for Hp Pavilion DV9751XX DV9752EO Laptop enables you to operate your notebook or charge the battery from electrical power outlets. If you are running your computer on AC power with a battery installed, the adapter charges the battery (if needed) and maintains its charge. When the system is off, the AC adapter will charge the battery and then maintain its charge. Made from highest quality parts each Rega IT replacement adapter confirms to specifications similar and guaranteed to meet or exceed your laptop's minimum requirements. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please make sure that you are selecting the correct adapter as per you old charger specification. Please compare your old Adapter Power Rating i.e. Volts (V), Amps (A), Watt (W) and Pin / Tip / Connector Size.
Rega IT Replacement Laptop AC Power Adapter/Charger for Hp Pavilion DV9751XX DV9752EO Laptop enables you to operate your notebook or charge the battery from electrical power outlets. If you are running your computer on AC power with a battery installed, the adapter charges the battery (if needed) and maintains its charge. When the system is off, the AC adapter will charge the battery and then maintain its charge. Made from highest quality parts each Rega IT replacement adapter confirms to specifications similar and guaranteed to meet or exceed your laptop's minimum requirements. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please make sure that you are selecting the correct adapter as per you old charger specification. Please compare your old Adapter Power Rating i.e. Volts (V), Amps (A), Watt (W) and Pin / Tip / Connector Size.","[""Computers ",Adapter
Rega IT Toshiba Satellite L300-227 L300-229 L300-22N 75 75 Adapter,"Rega IT Toshiba Satellite L300-227 L300-229 L300-22N 75 75 Adapter (Power Cord Included)
                         Price: Rs. 699
				
			Rega IT Replacement Laptop AC Power Adapter/Charger for Toshiba Satellite L300-227 L300-229 L300-22N Laptop enables you to operate your notebook or charge the battery from electrical power outlets. If you are running your computer on AC power with a battery installed, the adapter charges the battery (if needed) and maintains its charge. When the system is off, the AC adapter will charge the battery and then maintain its charge. Made from highest quality parts each Rega IT replacement adapter confirms to specifications similar and guaranteed to meet or exceed your laptop's minimum requirements. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please make sure that you are selecting the correct adapter as per you old charger specification. Please compare your old Adapter Power Rating i.e. Volts (V), Amps (A), Watt (W) and Pin / Tip / Connector Size.
Rega IT Replacement Laptop AC Power Adapter/Charger for Toshiba Satellite L300-227 L300-229 L300-22N Laptop enables you to operate your notebook or charge the battery from electrical power outlets. If you are running your computer on AC power with a battery installed, the adapter charges the battery (if needed) and maintains its charge. When the system is off, the AC adapter will charge the battery and then maintain its charge. Made from highest quality parts each Rega IT replacement adapter confirms to specifications similar and guaranteed to meet or exceed your laptop's minimum requirements. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please make sure that you are selecting the correct adapter as per you old charger specification. Please compare your old Adapter Power Rating i.e. Volts (V), Amps (A), Watt (W) and Pin / Tip / Connector Size.","[""Computers ",Adapter
Rega IT Sony VPC-F12ZFX/H VPCF131FM 75 75 Adapter,Buy Rega IT Sony VPC-F12ZFX/H VPCF131FM 75 75 Adapter only for Rs. 699 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,"[""Computers ",Adapter
Rega IT Hp Pavilion G6-1240SG G6-1241EA (65) 65 Adapter,Buy Rega IT Hp Pavilion G6-1240SG G6-1241EA (65) 65 Adapter only for Rs. 699 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,"[""Computers ",Adapter
Lapguard Sony vaio VPC-EH1E1E/B_75 75 Adapter,"Lapguard Sony vaio VPC-EH1E1E/B_75 75 Adapter (Power Cord Included)
                         Price: Rs. 949
				
			This Lapguard replacement adapter is designed to provide reliable power and charge to your laptop. Made from highest quality parts each Lapguard replacement adapter conforms to specifications similar to original in its quality. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please note that all images are indicative, actual product label may vary. Before place order the adapter .Please make sure that you are selecting the correct adapter as per you old charger specification. Please compare your old Adapter Power Rating i.e. Volts (V), Amps (A), Watt (W) and Pin / Tip / Connector Size.
This Lapguard replacement adapter is designed to provide reliable power and charge to your laptop. Made from highest quality parts each Lapguard replacement adapter conforms to specifications similar to original in its quality. Each adapter also passes necessary authentication certifications like CE, ROHS etc. Before leaving the factory, so you can be rest assured for its quality, durability and performance. Please note that all images are indicative, actual product label may vary. Before place order the adapter .Please make sure that you are selecting the correct adapter as per you old charger specification. Please compare your old Adapter Power Rating i.e. Volts (V), Amps (A), Watt (W) and Pin / Tip / Connector Size.","[""Computers ",Adapter
